TITLE,P1-5-Br-hexahelicene
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,24/10/01
TIME,17:22:41
SPECTROMETER/DATA SYSTEM,
LOCALE,8192
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,LD [dOD]
Y3UNITS,ABSORBANCE
Y4UNITS,HT [V]
FIRSTX,  550.0000
LASTX,  245.0000
NPOINTS,     306
FIRSTY,    -0.90689
MAXY,   380.45810
MINY,  -444.60098
XYDATA
460.0000,0.809519,4.82862E-005,0.0621435,1043.35
459.0000,1.23812,6.62169E-005,0.0630433,1043.28
458.0000,1.85313,2.06977E-005,0.0594267,1043.32
457.0000,1.41872,0.000166606,0.0610218,1043.28
456.0000,2.1884,2.15176E-005,0.0613121,1043.4
455.0000,2.64902,0.00012262,0.0599995,1043.4
454.0000,2.40782,0.000104367,0.0548379,1043.28
453.0000,3.51108,5.60668E-005,0.0597295,1043.31
452.0000,1.96422,2.70595E-005,0.0532271,1043.36
451.0000,2.28429,6.31299E-005,0.0586,1043.31
450.0000,2.67558,6.05133E-005,0.0608952,1043.38
449.0000,1.39466,8.30558E-005,0.0548731,1043.36
448.0000,2.73288,5.80457E-005,0.0561051,1043.24
447.0000,1.55677,6.09313E-005,0.0563545,1043.39
446.0000,1.99617,8.78937E-005,0.0548054,1043.38
445.0000,1.30456,9.00565E-005,0.0544199,1043.38
444.0000,2.40522,8.43342E-005,0.0517311,1043.31
443.0000,2.21478,6.60744E-005,0.0528034,1043.5
442.0000,2.14863,4.91114E-005,0.0510171,1043.37
441.0000,1.61503,0.000104701,0.0501267,1043.35
440.0000,1.65264,0.000101375,0.0521405,1043.39
439.0000,1.33323,7.85794E-005,0.0530802,1043.26
438.0000,2.1948,7.8815E-005,0.0479699,1043.41
437.0000,1.85623,9.54295E-005,0.0509482,1043.27
436.0000,1.7481,0.000145554,0.0509113,1043.41
435.0000,1.47159,8.39992E-005,0.0473224,1043.55
434.0000,0.960849,0.000112055,0.0467087,1043.33
433.0000,1.45023,0.000126843,0.0458983,1043.53
432.0000,2.06676,0.000100324,0.0474494,1043.56
431.0000,2.0996,6.72279E-005,0.0462719,1043.61
430.0000,1.62231,6.85534E-005,0.0463412,1043.66
429.0000,0.169253,9.3099E-005,0.0447576,1043.73
428.0000,1.11939,9.41554E-005,0.0451186,1043.89
427.0000,1.22658,0.000106454,0.0446213,1043.84
426.0000,1.9861,0.00015419,0.042049,1044.08
425.0000,1.23459,0.00018154,0.0432542,1044.18
424.0000,1.38064,9.83682E-005,0.0445232,1044.21
423.0000,1.51867,0.00010991,0.0433764,1044.21
422.0000,1.55621,0.000122215,0.04375,1044.19
421.0000,1.10705,0.000116742,0.0402775,1044.15
420.0000,0.0969058,0.00014957,0.0508377,1044.07
419.0000,1.11576,9.88986E-005,0.04942,1044.01
418.0000,0.254062,0.000108481,0.049169,1044.12
417.0000,1.13355,5.55165E-005,0.0518403,1044.1
416.0000,0.632217,5.6748E-005,0.0494042,1044.14
415.0000,1.28967,8.00777E-005,0.0527431,1044.09
414.0000,1.54434,7.77652E-005,0.0493197,1044.31
413.0000,1.87982,3.95264E-005,0.0506903,1044.28
412.0000,1.40574,0.000115674,0.0511344,1044.27
411.0000,2.19729,0.000210635,0.0496888,1044.27
410.0000,2.21196,0.000141859,0.0488846,1044.16
409.0000,1.12344,0.000112315,0.049736,1044.27
408.0000,2.62326,8.75477E-005,0.0474394,1044.27
407.0000,1.9176,8.90146E-005,0.0485761,1044.26
406.0000,2.87895,0.000135489,0.0480948,1044.37
405.0000,1.98881,0.000110603,0.045599,1044.35
404.0000,2.33356,0.000100769,0.0473873,1044.41
403.0000,1.59649,0.000135693,0.0470792,1044.17
402.0000,1.88363,0.000130933,0.0446605,1034.12
401.0000,2.28924,0.000176132,0.0484615,1030.89
400.0000,2.90472,0.000110829,0.0483628,1028.72
399.0000,1.8194,0.000118427,0.0472397,1026.23
398.0000,2.76958,0.000125744,0.0507693,1025.51
397.0000,2.29919,0.000146692,0.0544002,1025.22
396.0000,2.16366,0.000155715,0.0528166,1025.99
395.0000,2.50215,9.93768E-005,0.0574541,1026.35
394.0000,2.40647,0.000146878,0.0569351,1026.32
